pathway_name	pathway_id	ko_ID	ko_name
Progesterone-mediated_oocyte_maturation	4914	6300	MAPK12
Progesterone-mediated_oocyte_maturation	4914	641776	SPDYE14
Progesterone-mediated_oocyte_maturation	4914	643862	SPDYE10
Progesterone-mediated_oocyte_maturation	4914	643909	SPDYE9
Progesterone-mediated_oocyte_maturation	4914	64506	CPEB1
Progesterone-mediated_oocyte_maturation	4914	64682	ANAPC1
Progesterone-mediated_oocyte_maturation	4914	673	BRAF
Progesterone-mediated_oocyte_maturation	4914	6790	AURKA
Progesterone-mediated_oocyte_maturation	4914	6793	STK10
Progesterone-mediated_oocyte_maturation	4914	699	BUB1
Progesterone-mediated_oocyte_maturation	4914	728524	SPDYE8
Progesterone-mediated_oocyte_maturation	4914	729597	SPDYE6
Progesterone-mediated_oocyte_maturation	4914	80315	CPEB4
Progesterone-mediated_oocyte_maturation	4914	8379	MAD1L1
Progesterone-mediated_oocyte_maturation	4914	8503	PIK3R3
Progesterone-mediated_oocyte_maturation	4914	85417	CCNB3
Progesterone-mediated_oocyte_maturation	4914	8697	CDC23
Progesterone-mediated_oocyte_maturation	4914	8881	CDC16
Progesterone-mediated_oocyte_maturation	4914	8900	CCNA1
Progesterone-mediated_oocyte_maturation	4914	890	CCNA2
Progesterone-mediated_oocyte_maturation	4914	891	CCNB1
Progesterone-mediated_oocyte_maturation	4914	9088	PKMYT1
Progesterone-mediated_oocyte_maturation	4914	9133	CCNB2
Progesterone-mediated_oocyte_maturation	4914	983	CDK1
Progesterone-mediated_oocyte_maturation	4914	993	CDC25A
Progesterone-mediated_oocyte_maturation	4914	994	CDC25B
Progesterone-mediated_oocyte_maturation	4914	995	CDC25C
Progesterone-mediated_oocyte_maturation	4914	996	CDC27
Estrogen_signaling_pathway	4915	10000	AKT3
Estrogen_signaling_pathway	4915	10488	CREB3
Estrogen_signaling_pathway	4915	10499	NCOA2
Estrogen_signaling_pathway	4915	107	ADCY1
Estrogen_signaling_pathway	4915	108	ADCY2
Estrogen_signaling_pathway	4915	109	ADCY3
Estrogen_signaling_pathway	4915	111	ADCY5
Estrogen_signaling_pathway	4915	112	ADCY6
Estrogen_signaling_pathway	4915	113	ADCY7
Estrogen_signaling_pathway	4915	114	ADCY8
Estrogen_signaling_pathway	4915	115	ADCY9
Estrogen_signaling_pathway	4915	125115	KRT40
Estrogen_signaling_pathway	4915	1385	CREB1
Estrogen_signaling_pathway	4915	1386	ATF2
Estrogen_signaling_pathway	4915	1388	ATF6B
Estrogen_signaling_pathway	4915	147183	KRT25
Estrogen_signaling_pathway	4915	148327	CREB3L4
Estrogen_signaling_pathway	4915	1509	CTSD
Estrogen_signaling_pathway	4915	162605	KRT28
Estrogen_signaling_pathway	4915	163688	CALML6
Estrogen_signaling_pathway	4915	1839	HBEGF
Estrogen_signaling_pathway	4915	192666	KRT24
Estrogen_signaling_pathway	4915	1956	EGFR
Estrogen_signaling_pathway	4915	196883	ADCY4
Estrogen_signaling_pathway	4915	207	AKT1
Estrogen_signaling_pathway	4915	208	AKT2
Estrogen_signaling_pathway	4915	2099	ESR1
Estrogen_signaling_pathway	4915	2100	ESR2
Estrogen_signaling_pathway	4915	2288	FKBP4
Estrogen_signaling_pathway	4915	2289	FKBP5
Estrogen_signaling_pathway	4915	23236	PLCB1
Estrogen_signaling_pathway	4915	2353	FOS
Estrogen_signaling_pathway	4915	2550	GABBR1
Estrogen_signaling_pathway	4915	25759	SHC2
Estrogen_signaling_pathway	4915	25984	KRT23
Estrogen_signaling_pathway	4915	2770	GNAI1
Estrogen_signaling_pathway	4915	2771	GNAI2
Estrogen_signaling_pathway	4915	2773	GNAI3
Estrogen_signaling_pathway	4915	2775	GNAO1
Estrogen_signaling_pathway	4915	2776	GNAQ
Estrogen_signaling_pathway	4915	2778	GNAS
Estrogen_signaling_pathway	4915	2852	GPER1
Estrogen_signaling_pathway	4915	2885	GRB2
Estrogen_signaling_pathway	4915	2911	GRM1
Estrogen_signaling_pathway	4915	3265	HRAS
Estrogen_signaling_pathway	4915	3303	HSPA1A
Estrogen_signaling_pathway	4915	3304	HSPA1B
Estrogen_signaling_pathway	4915	3305	HSPA1L
Estrogen_signaling_pathway	4915	3310	HSPA6
Estrogen_signaling_pathway	4915	3312	HSPA8
Estrogen_signaling_pathway	4915	3320	HSP90AA1
Estrogen_signaling_pathway	4915	3326	HSP90AB1
Estrogen_signaling_pathway	4915	342574	KRT27
Estrogen_signaling_pathway	4915	353288	KRT26
Estrogen_signaling_pathway	4915	3708	ITPR1
Estrogen_signaling_pathway	4915	3709	ITPR2
Estrogen_signaling_pathway	4915	3710	ITPR3
Estrogen_signaling_pathway	4915	3725	JUN
Estrogen_signaling_pathway	4915	3760	KCNJ3
Estrogen_signaling_pathway	4915	3762	KCNJ5
Estrogen_signaling_pathway	4915	3763	KCNJ6
Estrogen_signaling_pathway	4915	3765	KCNJ9
Estrogen_signaling_pathway	4915	3845	KRAS
Estrogen_signaling_pathway	4915	3857	KRT9
Estrogen_signaling_pathway	4915	3858	KRT10
Estrogen_signaling_pathway	4915	3859	KRT12
Estrogen_signaling_pathway	4915	3860	KRT13
Estrogen_signaling_pathway	4915	3861	KRT14
Estrogen_signaling_pathway	4915	3866	KRT15
Estrogen_signaling_pathway	4915	3868	KRT16
Estrogen_signaling_pathway	4915	3872	KRT17
Estrogen_signaling_pathway	4915	3875	KRT18
Estrogen_signaling_pathway	4915	3880	KRT19
Estrogen_signaling_pathway	4915	3881	KRT31
Estrogen_signaling_pathway	4915	3882	KRT32
Estrogen_signaling_pathway	4915	3883	KRT33A
Estrogen_signaling_pathway	4915	3884	KRT33B
Estrogen_signaling_pathway	4915	3885	KRT34
Estrogen_signaling_pathway	4915	3886	KRT35
Estrogen_signaling_pathway	4915	390792	KRT39
Estrogen_signaling_pathway	4915	399694	SHC4
Estrogen_signaling_pathway	4915	4313	MMP2
Estrogen_signaling_pathway	4915	4318	MMP9
Estrogen_signaling_pathway	4915	468	ATF4
Estrogen_signaling_pathway	4915	4846	NOS3
Estrogen_signaling_pathway	4915	4893	NRAS
Estrogen_signaling_pathway	4915	4988	OPRM1
Estrogen_signaling_pathway	4915	51806	CALML5
Estrogen_signaling_pathway	4915	5241	PGR
Estrogen_signaling_pathway	4915	5290	PIK3CA
Estrogen_signaling_pathway	4915	5291	PIK3CB
Estrogen_signaling_pathway	4915	5293	PIK3CD
Estrogen_signaling_pathway	4915	5295	PIK3R1
Estrogen_signaling_pathway	4915	5296	PIK3R2
Estrogen_signaling_pathway	4915	5330	PLCB2
Estrogen_signaling_pathway	4915	5331	PLCB3
Estrogen_signaling_pathway	4915	5332	PLCB4
Estrogen_signaling_pathway	4915	53358	SHC3
Estrogen_signaling_pathway	4915	5443	POMC
Estrogen_signaling_pathway	4915	54474	KRT20
Estrogen_signaling_pathway	4915	5566	PRKACA
Estrogen_signaling_pathway	4915	5567	PRKACB
Estrogen_signaling_pathway	4915	5568	PRKACG
Estrogen_signaling_pathway	4915	5580	PRKCD
Estrogen_signaling_pathway	4915	5594	MAPK1
Estrogen_signaling_pathway	4915	5595	MAPK3
Estrogen_signaling_pathway	4915	5604	MAP2K1
Estrogen_signaling_pathway	4915	5605	MAP2K2
Estrogen_signaling_pathway	4915	5894	RAF1
Estrogen_signaling_pathway	4915	5914	RARA
Estrogen_signaling_pathway	4915	596	BCL2
Estrogen_signaling_pathway	4915	6464	SHC1
Estrogen_signaling_pathway	4915	64764	CREB3L2
Estrogen_signaling_pathway	4915	6654	SOS1
Estrogen_signaling_pathway	4915	6655	SOS2
Estrogen_signaling_pathway	4915	6667	SP1
Estrogen_signaling_pathway	4915	6714	SRC
Estrogen_signaling_pathway	4915	7031	TFF1
Estrogen_signaling_pathway	4915	7039	TGFA
Estrogen_signaling_pathway	4915	7184	HSP90B1
Estrogen_signaling_pathway	4915	801	CALM1
Estrogen_signaling_pathway	4915	805	CALM2
Estrogen_signaling_pathway	4915	808	CALM3
Estrogen_signaling_pathway	4915	810	CALML3
Estrogen_signaling_pathway	4915	8202	NCOA3
Estrogen_signaling_pathway	4915	84699	CREB3L3
Estrogen_signaling_pathway	4915	8503	PIK3R3
Estrogen_signaling_pathway	4915	8648	NCOA1
Estrogen_signaling_pathway	4915	8687	KRT38
Estrogen_signaling_pathway	4915	8688	KRT37
Estrogen_signaling_pathway	4915	8689	KRT36
Estrogen_signaling_pathway	4915	90993	CREB3L1
Estrogen_signaling_pathway	4915	9166	EBAG9
Estrogen_signaling_pathway	4915	91860	CALML4
Estrogen_signaling_pathway	4915	9568	GABBR2
Estrogen_signaling_pathway	4915	9586	CREB5
Estrogen_signaling_pathway	4915	9687	GREB1
Melanogenesis	4916	10488	CREB3
Melanogenesis	4916	107	ADCY1
Melanogenesis	4916	108	ADCY2
Melanogenesis	4916	109	ADCY3
Melanogenesis	4916	111	ADCY5
Melanogenesis	4916	11211	FZD10
Melanogenesis	4916	112	ADCY6
Melanogenesis	4916	113	ADCY7
Melanogenesis	4916	114	ADCY8
Melanogenesis	4916	115	ADCY9
Melanogenesis	4916	1385	CREB1
Melanogenesis	4916	1387	CREBBP
Melanogenesis	4916	148327	CREB3L4
Melanogenesis	4916	1499	CTNNB1
Melanogenesis	4916	163688	CALML6
Melanogenesis	4916	1638	DCT
Melanogenesis	4916	1855	DVL1
Melanogenesis	4916	1856	DVL2
Melanogenesis	4916	1857	DVL3
Melanogenesis	4916	1906	EDN1
Melanogenesis	4916	1910	EDNRB
Melanogenesis	4916	196883	ADCY4
Melanogenesis	4916	2033	EP300
Melanogenesis	4916	23236	PLCB1
Melanogenesis	4916	2535	FZD2
Melanogenesis	4916	2770	GNAI1
Melanogenesis	4916	2771	GNAI2
Melanogenesis	4916	2773	GNAI3
Melanogenesis	4916	2775	GNAO1
Melanogenesis	4916	2776	GNAQ
Melanogenesis	4916	2778	GNAS
Melanogenesis	4916	2932	GSK3B
Melanogenesis	4916	3265	HRAS
Melanogenesis	4916	3815	KIT
Melanogenesis	4916	3845	KRAS
Melanogenesis	4916	4157	MC1R
Melanogenesis	4916	4254	KITLG
Melanogenesis	4916	4286	MITF
Melanogenesis	4916	434	ASIP
Melanogenesis	4916	4893	NRAS
Melanogenesis	4916	51176	LEF1
Melanogenesis	4916	51384	WNT16
Melanogenesis	4916	51806	CALML5
Melanogenesis	4916	5330	PLCB2
Melanogenesis	4916	5331	PLCB3
Melanogenesis	4916	5332	PLCB4
Melanogenesis	4916	54361	WNT4
Melanogenesis	4916	5443	POMC
Melanogenesis	4916	5566	PRKACA
Melanogenesis	4916	5567	PRKACB
Melanogenesis	4916	5568	PRKACG
Melanogenesis	4916	5578	PRKCA
Melanogenesis	4916	5579	PRKCB
Melanogenesis	4916	5582	PRKCG
Melanogenesis	4916	5594	MAPK1
Melanogenesis	4916	5595	MAPK3
Melanogenesis	4916	5604	MAP2K1
Melanogenesis	4916	5605	MAP2K2
Melanogenesis	4916	5894	RAF1
Melanogenesis	4916	64764	CREB3L2
Melanogenesis	4916	6932	TCF7
Melanogenesis	4916	6934	TCF7L2
Melanogenesis	4916	7299	TYR
Melanogenesis	4916	7306	TYRP1
Melanogenesis	4916	7471	WNT1
Melanogenesis	4916	7472	WNT2
Melanogenesis	4916	7473	WNT3
Melanogenesis	4916	7474	WNT5A
Melanogenesis	4916	7475	WNT6
Melanogenesis	4916	7476	WNT7A
Melanogenesis	4916	7477	WNT7B
Melanogenesis	4916	7478	WNT8A
Melanogenesis	4916	7479	WNT8B
Melanogenesis	4916	7480	WNT10B
Melanogenesis	4916	7481	WNT11
